시군구,번지,단지명,전용면적(㎡),계약년월,구,동
대구광역시 서구 평리동,1083-2,서대구역반도유보라센텀,46.7225,202409,서구,평리동
대구광역시 동구 효목동,337,태왕메트로시티,59.85,202409,동구,효목동
대구광역시 동구 효목동,337,태왕메트로시티,59.85,202409,동구,효목동
대구광역시 동구 효목동,337,태왕메트로시티,84.92,202409,동구,효목동
대구광역시 중구 남산동,3049,청라힐스자이,84.8688,202409,중구,남산동
대구광역시 동구 신천동,621,신천역센트럴리버파크,59.91,202409,동구,신천동
대구광역시 동구 지묘동,1337,대구연경아이파크,84.96,202409,동구,지묘동
대구광역시 남구 봉덕동,862,강변코오롱하늘채,84.993,202409,남구,봉덕동
대구광역시 북구 읍내동,1366-3,코스모스한양,59.82,202409,북구,읍내동
대구광역시 남구 이천동,650,보성상아맨션,106.83,202409,남구,이천동
대구광역시 동구 신암동,1852,동대구해모로스퀘어웨스트,84.9739,202409,동구,신암동
대구광역시 서구 내당동,11월 8일,황제맨션,109.68,202409,서구,내당동
대구광역시 서구 내당동,308-11,삼익뉴타운,46.21,202409,서구,내당동
대구광역시 남구 봉덕동,1642,앞산태왕아너스,84.9619,202409,남구,봉덕동
대구광역시 남구 봉덕동,1650,앞산봉덕영무예다음,84.8342,202409,남구,봉덕동
대구광역시 중구 대봉동,152-24,대봉화성파크드림,84.0484,202409,중구,대봉동
대구광역시 수성구 범어동,2240,e편한세상범어,84.791,202409,수성구,범어동
대구광역시 수성구 시지동,591,수성알파시티동화아이위시,59.9431,202409,수성구,시지동
대구광역시 달서구 상인동,1501,"상인동화,태왕,한양타운",84.99,202409,달서구,상인동
대구광역시 북구 동천동,950,화성센트럴파크,74.5075,202409,북구,동천동
대구광역시 북구 동천동,891,동화골든빌,57.6183,202409,북구,동천동
대구광역시 달서구 상인동,351-2,삼미타운,59.94,202409,달서구,상인동
대구광역시 달서구 상인동,171-1,상인대성스카이렉스,147.002,202409,달서구,상인동
대구광역시 수성구 범어동,2291,수성범어W,84.9974,202409,수성구,범어동
대구광역시 수성구 상동,555,수성동일하이빌레이크시티,163.6943,202409,수성구,상동
대구광역시 수성구 지산동,1269-1,서한청산맨션,84.9,202409,수성구,지산동
대구광역시 수성구 지산동,1269-1,서한청산맨션,84.9,202409,수성구,지산동
대구광역시 달서구 상인동,1600,상인역모아엘가파크뷰,84.89,202409,달서구,상인동
대구광역시 달서구 본리동,1222,더샵달서센트럴,59.87,202409,달서구,본리동
대구광역시 달서구 이곡동,1189-2,성서동서서한,49.26,202409,달서구,이곡동
대구광역시 달서구 이곡동,1189-2,성서동서서한,56.345,202409,달서구,이곡동
대구광역시 달서구 이곡동,1256,성서와룡타운,59.98,202409,달서구,이곡동
대구광역시 달서구 이곡동,1194,성서청남타운,84.98,202409,달서구,이곡동
대구광역시 수성구 범물동,697-1,보성송정타운,134.92,202409,수성구,범물동
대구광역시 수성구 범물동,1332,"범물에덴,신화아파트",84.94,202409,수성구,범물동
대구광역시 수성구 범물동,1397,수성하늘채르레브,77.9966,202409,수성구,범물동
대구광역시 달서구 용산동,416-1,성서2영남우방타운,84.98,202409,달서구,용산동
대구광역시 북구 사수동,833,금호서한이다음,84.55,202409,북구,사수동
대구광역시 수성구 만촌동,605,만촌보성타운,84.98,202409,수성구,만촌동
대구광역시 수성구 범물동,1397,수성하늘채르레브,84.9978,202409,수성구,범물동
대구광역시 달서구 도원동,1442,별메마을,59.76,202409,달서구,도원동
대구광역시 달서구 도원동,1428,나래마을,84.71,202409,달서구,도원동
대구광역시 달서구 도원동,1443,강산타운,84.97,202409,달서구,도원동
대구광역시 수성구 수성동1가,112-7,수성그린타운,59.996,202409,수성구,수성동1가
대구광역시 북구 태전동,169-2,우방타운,59.985,202409,북구,태전동
대구광역시 달서구 감삼동,707,빌리브스카이주상복합,95.3454,202409,달서구,감삼동
대구광역시 수성구 사월동,642,시지동화아이위시,71.6017,202409,수성구,사월동
대구광역시 달서구 신당동,682-30,한화꿈에그린,114.4,202409,달서구,신당동
대구광역시 북구 매천동,750,한신더휴웨스턴팰리스,84.967,202409,북구,매천동
대구광역시 달서구 두류동,2346,두류센트레빌더시티,84.5625,202409,달서구,두류동
대구광역시 달서구 진천동,843,진천역라온프라이빗센텀,68.9202,202409,달서구,진천동
대구광역시 수성구 신매동,579,천마타운,134.97,202409,수성구,신매동
대구광역시 수성구 범어동,179,두산위브더제니스,137.0619,202409,수성구,범어동
대구광역시 수성구 범어동,2240,e편한세상범어,84.791,202409,수성구,범어동
대구광역시 달서구 신당동,682-30,한화꿈에그린,84.89,202409,달서구,신당동
대구광역시 북구 관음동,1374,칠곡서한맨션,84.81,202409,북구,관음동
대구광역시 달서구 상인동,344-33,상인월성타운,83.83,202409,달서구,상인동
대구광역시 수성구 황금동,365,캐슬골드파크3단지,116.82,202409,수성구,황금동
대구광역시 수성구 범어동,238-46,우방범어타운3,75.705,202409,수성구,범어동
대구광역시 달서구 진천동,843,진천역라온프라이빗센텀,68.9202,202409,달서구,진천동
대구광역시 달서구 도원동,1443,강산타운,84.97,202409,달서구,도원동
대구광역시 수성구 범어동,177-1,범어서한포레스트,84.9961,202409,수성구,범어동
대구광역시 북구 태전동,1075-10,미진타운,59.98,202409,북구,태전동
대구광역시 수성구 중동,650,수성골드클래스더센텀,84.974,202409,수성구,중동
대구광역시 달서구 상인동,133,상인자이,125.7931,202409,달서구,상인동
대구광역시 북구 태전동,1074-28,이지예102동(1074-28),84.87,202409,북구,태전동
대구광역시 수성구 황금동,985,힐스테이트황금동,84.9094,202409,수성구,황금동
대구광역시 북구 태전동,1186,협성휴포레강북,72.9702,202409,북구,태전동
대구광역시 수성구 사월동,642,시지동화아이위시,84.9346,202409,수성구,사월동
대구광역시 수성구 만촌동,1429,메트로팔레스3,74.91,202409,수성구,만촌동
대구광역시 달서구 상인동,1592,시영장미4,43.2,202409,달서구,상인동
대구광역시 달서구 본리동,1222,더샵달서센트럴,59.87,202409,달서구,본리동
대구광역시 달서구 본리동,1234,두산위브더제니스센트럴달서,84.9939,202409,달서구,본리동
대구광역시 달서구 용산동,501-2,성서2보성타운,59.98,202409,달서구,용산동
대구광역시 달서구 용산동,919,용산2서한화성,84.92,202409,달서구,용산동
대구광역시 달서구 죽전동,368,죽전그린빌,84.86,202409,달서구,죽전동
대구광역시 수성구 두산동,999,수성레이크푸르지오,84.9717,202409,수성구,두산동
대구광역시 달서구 이곡동,1189-2,성서동서서한,84.86,202409,달서구,이곡동
대구광역시 달서구 용산동,997,용산자이,84.9917,202409,달서구,용산동
대구광역시 달서구 용산동,997,용산자이,84.9917,202409,달서구,용산동
대구광역시 달서구 감삼동,461,월드마크웨스트엔드,175.55,202409,달서구,감삼동
대구광역시 달서구 월성동,1300,월성래미안,84.9724,202409,달서구,월성동
대구광역시 달성군 다사읍 죽곡리,814,대실역태왕아너스,59.988,202409,달성군,다사읍
대구광역시 달서구 월성동,500-7,월성화성타운,134.91,202409,달서구,월성동
대구광역시 달성군 다사읍 매곡리,1538,대실역청아람2단지,59.9748,202409,달성군,다사읍
대구광역시 달서구 월성동,1835,월배e-편한세상,59.9694,202409,달서구,월성동
대구광역시 달서구 유천동,612,대구월배2차아이파크,84.5402,202409,달서구,유천동
대구광역시 달성군 구지면 창리,1354,대구국가산단영무예다음,84.9966,202409,달성군,구지면
대구광역시 달성군 화원읍 성산리,501,화원태왕타운,59.97,202409,달성군,화원읍
대구광역시 달성군 화원읍 성산리,501,화원태왕타운,59.97,202409,달성군,화원읍
대구광역시 달성군 화원읍 천내리,918,화원이진캐스빌,84.9258,202409,달성군,화원읍
대구광역시 달서구 대곡동,1034,대곡역화성파크드림위드,59.8213,202409,달서구,대곡동
대구광역시 달성군 다사읍 세천리,1566-1,다사세천한라비발디,84.145,202409,달성군,다사읍
대구광역시 달서구 대천동,1042,월배삼정그린코아포레스트,84.5453,202409,달서구,대천동
대구광역시 달성군 구지면 응암리,1210,과학마을청아람,39.916,202409,달성군,구지면
대구광역시 중구 대봉동,770,더샵리비테르1차,74.2249,202409,중구,대봉동
대구광역시 북구 구암동,789,부영5차,81.1718,202409,북구,구암동
대구광역시 동구 신암동,1852,동대구해모로스퀘어웨스트,76.7437,202409,동구,신암동
대구광역시 동구 신암동,1852,동대구해모로스퀘어웨스트,76.7437,202409,동구,신암동
대구광역시 동구 신암동,1833,이안동대구,59.921,202409,동구,신암동
대구광역시 동구 신암동,480,신암청아람,59.7456,202409,동구,신암동
대구광역시 북구 노원동3가,1022,노원휴먼프라자,84.82,202409,북구,노원동3가
대구광역시 동구 방촌동,1119-5,보성강남타운,84.95,202409,동구,방촌동
대구광역시 동구 지묘동,215,팔공보성1차,84.99,202409,동구,지묘동
대구광역시 서구 내당동,2346,e편한세상두류역,74.8683,202409,서구,내당동
대구광역시 북구 복현동,368-1,광명,46.625,202409,북구,복현동
대구광역시 북구 복현동,709,복현아이파크,84.9751,202409,북구,복현동
